repo_completo,numero_pr,titulo,autora,status,criado_em,atualizado_em,merged_em,dias_para_merge,numero_reviews,url
gin-gonic/gin,4491,render: add PDF renderer and tests,Aum-Patel1234,MERGED,2026-01-04T14:08:41Z,2026-02-28T13:05:28Z,2026-02-28T13:04:54+00:00,54,1,https://github.com/gin-gonic/gin/pull/4491
gin-gonic/gin,4554,docs: revise and expand Gin 1.12.0 release announcement,appleboy,MERGED,2026-02-28T12:38:37Z,2026-02-28T12:39:51Z,2026-02-28T12:38:49+00:00,0,1,https://github.com/gin-gonic/gin/pull/4554
gin-gonic/gin,4552,docs: update documentation to reflect Go version changes,appleboy,MERGED,2026-02-28T10:09:58Z,2026-02-28T10:11:15Z,2026-02-28T10:10:10+00:00,0,1,https://github.com/gin-gonic/gin/pull/4552
gin-gonic/gin,4551,docs: document and finalize Gin v1.12.0 release,appleboy,MERGED,2026-02-28T09:59:00Z,2026-02-28T10:12:12Z,2026-02-28T10:07:46+00:00,0,1,https://github.com/gin-gonic/gin/pull/4551
gin-gonic/gin,4550,ci: update Go version support to 1.25+ across CI and docs,appleboy,MERGED,2026-02-28T08:21:34Z,2026-02-28T09:37:32Z,2026-02-28T09:37:02+00:00,0,1,https://github.com/gin-gonic/gin/pull/4550
gin-gonic/gin,4548,chore(deps): bump golang.org/x/net from 0.50.0 to 0.51.0,dependabot[bot],MERGED,2026-02-25T22:32:37Z,2026-02-28T08:18:14Z,2026-02-28T08:18:13+00:00,2,1,https://github.com/gin-gonic/gin/pull/4548
gin-gonic/gin,4535,fix(tree): panic in findCaseInsensitivePathRec with RedirectFixedPath,veeceey,MERGED,2026-02-14T10:43:52Z,2026-02-28T03:16:10Z,2026-02-28T03:15:27+00:00,13,1,https://github.com/gin-gonic/gin/pull/4535
gin-gonic/gin,4542,test(context): use http.StatusContinue constant instead of magic number 100,mehrdadbn9,MERGED,2026-02-18T17:36:39Z,2026-02-28T02:13:46Z,2026-02-28T02:13:11+00:00,9,1,https://github.com/gin-gonic/gin/pull/4542
gin-gonic/gin,4541,test(render): add comprehensive error handling tests,Amirhf1,MERGED,2026-02-18T17:00:22Z,2026-02-28T02:12:06Z,2026-02-28T02:11:57+00:00,9,1,https://github.com/gin-gonic/gin/pull/4541
gin-gonic/gin,4206,fix(render): write content length in Data.Render,dengaleev,MERGED,2025-03-31T15:42:06Z,2026-02-28T02:08:27Z,2026-02-28T02:07:32+00:00,333,1,https://github.com/gin-gonic/gin/pull/4206
gin-gonic/gin,4547,logger: allow skipping query string output,USA-RedDragon,MERGED,2026-02-24T05:38:50Z,2026-02-27T15:46:20Z,2026-02-27T15:33:47+00:00,3,1,https://github.com/gin-gonic/gin/pull/4547
gin-gonic/gin,4549,chore(binding): upgrade bson dependency to mongo-driver v2,BobDu,MERGED,2026-02-26T03:40:45Z,2026-02-27T15:20:11Z,2026-02-27T15:20:01+00:00,1,1,https://github.com/gin-gonic/gin/pull/4549
gin-gonic/gin,4546,chore(deps): bump goreleaser/goreleaser-action from 6 to 7 in the actions group,dependabot[bot],MERGED,2026-02-23T23:34:34Z,2026-02-27T15:18:30Z,2026-02-27T15:18:28+00:00,3,1,https://github.com/gin-gonic/gin/pull/4546
gin-gonic/gin,3054,Add `Engine.LoadHTMLFromFS()` method to support `go:embed`,dhermes,CLOSED,2022-02-09T00:51:50Z,2026-02-24T15:27:38Z,,,1,https://github.com/gin-gonic/gin/pull/3054
gin-gonic/gin,3973,feat(gin): support both http/2 and http/3 using quic-go/quic-go,xN4P4LM,CLOSED,2024-05-19T20:09:14Z,2026-02-24T05:02:57Z,,,1,https://github.com/gin-gonic/gin/pull/3973
gin-gonic/gin,2349,add a method to set the indentJsonIndentString used in Context.Indent…,bestgopher,CLOSED,2020-05-01T10:18:15Z,2026-02-24T05:02:45Z,,,1,https://github.com/gin-gonic/gin/pull/2349
gin-gonic/gin,4122,a temporary fix for issue 4120,alsammak-array,CLOSED,2024-12-26T10:34:49Z,2026-02-24T05:02:19Z,,,1,https://github.com/gin-gonic/gin/pull/4122
gin-gonic/gin,4116,Fix issues reported by testifylint,deining,CLOSED,2024-12-13T21:52:29Z,2026-02-24T05:02:18Z,,,1,https://github.com/gin-gonic/gin/pull/4116
gin-gonic/gin,4073,Fix error in createStaticHandler when handling directories and index.html,aleimu,CLOSED,2024-10-12T08:46:41Z,2026-02-24T05:02:17Z,,,1,https://github.com/gin-gonic/gin/pull/4073
gin-gonic/gin,3907,fixed open redirect,cyal1,CLOSED,2024-03-28T16:08:50Z,2026-02-24T05:02:12Z,,,1,https://github.com/gin-gonic/gin/pull/3907
gin-gonic/gin,3732,loggerConfig supports request body,agclqq,CLOSED,2023-09-18T03:11:57Z,2026-02-24T05:01:36Z,,,1,https://github.com/gin-gonic/gin/pull/3732
gin-gonic/gin,3683,chore(cookie): remove QueryEscape cookies (#1717),cavedon,CLOSED,2023-08-01T22:17:50Z,2026-02-24T05:01:34Z,,,1,https://github.com/gin-gonic/gin/pull/3683
gin-gonic/gin,3674,catch-all without slash,sanyoung125,CLOSED,2023-07-20T16:48:51Z,2026-02-24T05:01:34Z,,,1,https://github.com/gin-gonic/gin/pull/3674
gin-gonic/gin,3662,added proper errors for GetString() in context.go,Danial-Gharib,CLOSED,2023-07-09T18:17:37Z,2026-02-24T05:01:31Z,,,1,https://github.com/gin-gonic/gin/pull/3662
gin-gonic/gin,3596,"changed the method 'Header(key, value string)' on 'type Context' to '…",Needrima,CLOSED,2023-05-06T23:24:49Z,2026-02-24T05:01:28Z,,,1,https://github.com/gin-gonic/gin/pull/3596
gin-gonic/gin,3589,feat(route): add Engine.PathFor function,asbjornu,CLOSED,2023-04-30T21:13:20Z,2026-02-24T08:26:05Z,,,1,https://github.com/gin-gonic/gin/pull/3589
gin-gonic/gin,3573,fix misuses of a vs an,cuishuang,CLOSED,2023-04-21T07:56:10Z,2026-02-24T05:01:17Z,,,1,https://github.com/gin-gonic/gin/pull/3573
gin-gonic/gin,3422,fix middleware called multiple times in HandleContext redirection,ekeyme,CLOSED,2022-12-05T10:09:24Z,2026-02-24T05:01:10Z,,,1,https://github.com/gin-gonic/gin/pull/3422
gin-gonic/gin,3499,stop execution in example,Hannes-tallied,CLOSED,2023-02-14T00:18:25Z,2026-02-24T05:01:13Z,,,1,https://github.com/gin-gonic/gin/pull/3499
gin-gonic/gin,3479,feature: add BindForm function,dozheiny,CLOSED,2023-01-27T17:19:31Z,2026-02-24T05:01:13Z,,,1,https://github.com/gin-gonic/gin/pull/3479
gin-gonic/gin,3471,feature: write query bool parser for query parameters.,dozheiny,CLOSED,2023-01-15T13:53:40Z,2026-02-24T05:01:12Z,,,1,https://github.com/gin-gonic/gin/pull/3471
gin-gonic/gin,3393,feat: adds cookie binding,sourcec0de,CLOSED,2022-11-12T02:33:37Z,2026-02-24T05:01:10Z,,,1,https://github.com/gin-gonic/gin/pull/3393
gin-gonic/gin,2877,"Map validation, contextual validation, validator tags for custom map/slice types",kszafran,CLOSED,2021-09-22T09:26:05Z,2026-02-24T05:01:08Z,,,1,https://github.com/gin-gonic/gin/pull/2877
gin-gonic/gin,3329,Update context to have a generic method for getting request data.,cheikhshift,CLOSED,2022-09-19T12:04:32Z,2026-02-24T05:01:08Z,,,1,https://github.com/gin-gonic/gin/pull/3329
gin-gonic/gin,3335,feat: allow custom unmarshalers for form binding: json/text/binary,slockij,CLOSED,2022-09-22T13:30:21Z,2026-02-24T05:01:08Z,,,1,https://github.com/gin-gonic/gin/pull/3335
gin-gonic/gin,2790,refactor gin code logic,daheige,CLOSED,2021-07-14T15:06:30Z,2026-02-24T05:01:07Z,,,1,https://github.com/gin-gonic/gin/pull/2790
gin-gonic/gin,2666,now you can replace binding.Form parser,yanllllk,CLOSED,2021-03-29T07:49:27Z,2026-02-24T05:00:59Z,,,1,https://github.com/gin-gonic/gin/pull/2666
gin-gonic/gin,2642,adding QueryMapArr,hah,CLOSED,2021-02-19T14:43:44Z,2026-02-24T05:00:58Z,,,1,https://github.com/gin-gonic/gin/pull/2642
gin-gonic/gin,2627,Avoid overwriting the written status code,Julio-Guerra,CLOSED,2021-02-03T22:42:26Z,2026-02-24T05:00:52Z,,,1,https://github.com/gin-gonic/gin/pull/2627
gin-gonic/gin,2095,Add RecoveryWithWriterAndCallback,letsfire,CLOSED,2019-10-13T04:50:13Z,2026-02-24T05:00:45Z,,,1,https://github.com/gin-gonic/gin/pull/2095
gin-gonic/gin,2139,Add support for multimaps in query strings,betabandido,CLOSED,2019-11-19T14:09:04Z,2026-02-24T05:00:45Z,,,1,https://github.com/gin-gonic/gin/pull/2139
gin-gonic/gin,2364,Better initial articulation in README,DGKSK8LIFE,CLOSED,2020-05-09T03:45:35Z,2026-02-24T05:00:44Z,,,1,https://github.com/gin-gonic/gin/pull/2364
gin-gonic/gin,2327,add `isValidPORTEnvVar` function to judge the  PORT  whether is valid,bestgopher,CLOSED,2020-04-18T08:53:36Z,2026-02-24T05:00:45Z,,,1,https://github.com/gin-gonic/gin/pull/2327
gin-gonic/gin,2339,modify: nil instead of []string{},bestgopher,CLOSED,2020-04-25T03:38:27Z,2026-02-24T05:00:42Z,,,1,https://github.com/gin-gonic/gin/pull/2339
gin-gonic/gin,2018,Add a gracefull method to set error Context#GraceError.,sleagon,CLOSED,2019-08-15T12:28:37Z,2026-02-24T05:00:41Z,,,1,https://github.com/gin-gonic/gin/pull/2018
gin-gonic/gin,3247,Update README.md,BrianOtieno,CLOSED,2022-07-15T13:38:52Z,2026-02-24T05:00:37Z,,,1,https://github.com/gin-gonic/gin/pull/3247
gin-gonic/gin,3270,"Feat: allow ""/*catch-all"" and ""/normal"" routes coexist",StephanoGeorge,CLOSED,2022-08-06T15:21:55Z,2026-02-24T05:00:37Z,,,1,https://github.com/gin-gonic/gin/pull/3270
gin-gonic/gin,2015,binding: support []byte,guonaihong,CLOSED,2019-08-13T13:54:33Z,2026-02-24T05:00:38Z,,,1,https://github.com/gin-gonic/gin/pull/2015
gin-gonic/gin,3187,Cookies added to return all cookies at once.,arshamalh,CLOSED,2022-06-10T00:06:28Z,2026-02-24T05:00:32Z,,,1,https://github.com/gin-gonic/gin/pull/3187
gin-gonic/gin,3146,Error parser,p8bin,CLOSED,2022-05-11T19:11:37Z,2026-02-24T05:00:31Z,,,1,https://github.com/gin-gonic/gin/pull/3146
gin-gonic/gin,3144,Logger skip paths allow params,hanyucui,CLOSED,2022-05-06T05:35:50Z,2026-02-24T05:00:30Z,,,1,https://github.com/gin-gonic/gin/pull/3144
gin-gonic/gin,3103,Bug Fix: sql.NullString binding for form-data,pavel-one,CLOSED,2022-03-27T22:43:30Z,2026-02-24T05:00:28Z,,,1,https://github.com/gin-gonic/gin/pull/3103
gin-gonic/gin,3091,Optimize the json render,mstmdev,CLOSED,2022-03-20T18:45:43Z,2026-02-24T05:00:26Z,,,1,https://github.com/gin-gonic/gin/pull/3091
gin-gonic/gin,2899,Logger skip sub paths,liasica,CLOSED,2021-10-12T07:44:52Z,2026-02-24T05:00:09Z,,,1,https://github.com/gin-gonic/gin/pull/2899
gin-gonic/gin,2822,optimizations for string to bytes conversion without memory allocation as defined in internals,zubairhassan652,CLOSED,2021-08-13T07:24:17Z,2026-02-24T05:00:07Z,,,1,https://github.com/gin-gonic/gin/pull/2822
gin-gonic/gin,2785,export ErrUnknownType and code adjust for broken pipe and json invalid and use http.MethodGet instead of raw GET string and IsWebsocket check,daheige,CLOSED,2021-07-11T06:32:40Z,2026-02-24T05:00:06Z,,,1,https://github.com/gin-gonic/gin/pull/2785
gin-gonic/gin,2477,make middlewares work before auto redirection,unbyte,CLOSED,2020-08-22T16:34:53Z,2026-02-24T04:59:57Z,,,1,https://github.com/gin-gonic/gin/pull/2477
gin-gonic/gin,2379,Fix the issue of returning validation error instead of json.SyntaxError for a required file upload form field,Alireza-Ta,CLOSED,2020-05-17T10:42:12Z,2026-02-24T04:59:56Z,,,1,https://github.com/gin-gonic/gin/pull/2379
gin-gonic/gin,2316,Handle invalid Accept header values properly,bonprosoft,CLOSED,2020-04-07T14:56:20Z,2026-02-24T04:59:53Z,,,1,https://github.com/gin-gonic/gin/pull/2316
gin-gonic/gin,1810,handle Body return EOF,disilin,CLOSED,2019-03-13T05:17:05Z,2026-02-24T04:59:25Z,,,1,https://github.com/gin-gonic/gin/pull/1810
gin-gonic/gin,1627,"Compatible way to enhance context.Param(), supportted from  GET POST COOKIE Route/Var",xiuno,CLOSED,2018-11-06T02:39:43Z,2026-02-24T04:59:24Z,,,1,https://github.com/gin-gonic/gin/pull/1627
gin-gonic/gin,1282,Adjust log format to cater for ipv6 values,m90,CLOSED,2018-03-12T20:09:10Z,2026-02-24T04:59:22Z,,,1,https://github.com/gin-gonic/gin/pull/1282
gin-gonic/gin,1037,Auto-detect time format in form binding,alxarch,CLOSED,2017-07-20T09:15:57Z,2026-02-24T04:59:20Z,,,1,https://github.com/gin-gonic/gin/pull/1037
gin-gonic/gin,1061,feat(routes): Catch-All form should not include the slash before param,easonlin404,CLOSED,2017-08-12T08:39:08Z,2026-02-24T04:59:20Z,,,1,https://github.com/gin-gonic/gin/pull/1061
gin-gonic/gin,4509,chore(deps): bump github.com/go-playground/validator/v10 from 10.28.0 to 10.30.1,dependabot[bot],MERGED,2026-01-26T23:41:12Z,2026-02-21T14:39:58Z,2026-02-21T14:39:56+00:00,25,1,https://github.com/gin-gonic/gin/pull/4509
ChatGPTNextWeb/NextChat,6528,Add UZ (Uzbekistan) locale,vexel-prod,CLOSED,2025-06-21T22:50:01Z,2026-03-19T02:31:05Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6528
ChatGPTNextWeb/NextChat,6514,Add gemini-2.5-pro-preview-06-05 into constant.ts,KevinShiCN,MERGED,2025-06-08T16:00:55Z,2026-04-11T14:08:28Z,2025-06-11T08:14:09+00:00,2,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6514
ChatGPTNextWeb/NextChat,6465,Option to disable auto scroll functionality,gq97a6,CLOSED,2025-04-25T02:50:55Z,2026-01-14T05:38:23Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6465
ChatGPTNextWeb/NextChat,6336,"Update README.md, add Grok support",tummyyu,CLOSED,2025-03-03T18:26:32Z,2025-11-18T18:56:07Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6336
ChatGPTNextWeb/NextChat,6589,Update constant.ts,dreamsafari,CLOSED,2025-07-31T14:29:58Z,2025-10-10T04:08:07Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6589
ChatGPTNextWeb/NextChat,6253,切换prompts源为jsdelivr，更新prompts列表，美化prompts.json的写入,takestairs,CLOSED,2025-02-18T12:55:37Z,2025-09-28T23:47:15Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6253
ChatGPTNextWeb/NextChat,6572,feat: Update moonshot models and fix for typo,jerryno6,MERGED,2025-07-19T06:38:32Z,2025-09-19T07:48:13Z,2025-07-23T14:32:14+00:00,4,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6572
ChatGPTNextWeb/NextChat,6599,add: model gpt-5,DreamRivulet,MERGED,2025-08-09T09:26:46Z,2025-08-31T12:49:18Z,2025-08-10T09:21:12+00:00,0,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6599
ChatGPTNextWeb/NextChat,234,feat: support history message count to zero,GOWxx,MERGED,2023-03-30T10:51:56Z,2025-08-28T17:47:56Z,2023-03-30T16:56:57+00:00,0,1,https://github.com/ChatGPTNextWeb/NextChat/pull/234
ChatGPTNextWeb/NextChat,5983,fix: allow isVisionModel function read runtime env var VISION_MODELS,JiangYingjin,CLOSED,2024-12-25T19:52:23Z,2025-08-22T01:37:25Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/5983
ChatGPTNextWeb/NextChat,6598,add: model gpt-5 and set up for it temperature to 1 by default,MonadMonAmi,CLOSED,2025-08-08T08:34:58Z,2025-08-10T09:21:49Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6598
ChatGPTNextWeb/NextChat,5987,feat: add search box and title above model list,chenyu-01,CLOSED,2024-12-27T02:50:03Z,2025-08-09T13:02:21Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/5987
ChatGPTNextWeb/NextChat,6580,Docs: Add & Update korean docs ,terrydkim,MERGED,2025-07-22T17:05:08Z,2025-07-23T14:29:55Z,2025-07-23T14:29:55+00:00,0,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6580
ChatGPTNextWeb/NextChat,6581,fix typo,kahirokunn,MERGED,2025-07-23T05:46:18Z,2025-07-23T14:29:40Z,2025-07-23T14:29:40+00:00,0,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6581
ChatGPTNextWeb/NextChat,6570,"Add gemini-2.5-pro tag, you can use free gemini-2.5-pro",zhang-zhonggui,MERGED,2025-07-17T00:15:39Z,2025-07-17T03:30:34Z,2025-07-17T03:30:34+00:00,0,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6570
ChatGPTNextWeb/NextChat,6557,Feat/support 302ai provider,JI4JUN,MERGED,2025-07-07T10:25:04Z,2025-07-08T15:34:38Z,2025-07-08T15:34:38+00:00,1,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6557
ChatGPTNextWeb/NextChat,6542,Feat/support 302ai provider,JI4JUN,MERGED,2025-06-27T01:57:49Z,2025-06-30T12:29:48Z,2025-06-30T12:29:48+00:00,3,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6542
ChatGPTNextWeb/NextChat,6525,Feat/paste chat content from external sources,richardclim,CLOSED,2025-06-19T05:58:42Z,2025-06-19T06:28:50Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6525
ChatGPTNextWeb/NextChat,6460,加入Grok3模型列表,dreamsafari,MERGED,2025-04-22T05:08:51Z,2025-06-12T03:13:31Z,2025-06-12T03:13:31+00:00,50,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6460
ChatGPTNextWeb/NextChat,6430,集成 AWS Bedrock 作为新的 LLM 服务提供商,ac1982,CLOSED,2025-04-06T09:16:59Z,2025-06-11T09:12:20Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6430
ChatGPTNextWeb/NextChat,6472,Develop interview,a951273629,CLOSED,2025-04-30T06:14:57Z,2025-06-12T03:17:53Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6472
ChatGPTNextWeb/NextChat,6433,chore(deps-dev): bump @types/node from 20.11.30 to 22.14.0,dependabot[bot],CLOSED,2025-04-07T10:57:47Z,2025-06-11T08:43:22Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6433
ChatGPTNextWeb/NextChat,6475,"添加gemini-2.5-pro-exp-03-25""",zhang-zhonggui,CLOSED,2025-05-04T12:38:11Z,2025-06-11T08:42:21Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6475
ChatGPTNextWeb/NextChat,6491,Add MseeP.ai badge,lwsinclair,CLOSED,2025-05-14T04:48:30Z,2025-06-11T08:41:41Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6491
ChatGPTNextWeb/NextChat,6505,New Name Added Sudhir,SudhirMorchaleClone,CLOSED,2025-05-27T09:53:56Z,2025-06-08T08:45:48Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6505
ChatGPTNextWeb/NextChat,6483,无,hixcao,CLOSED,2025-05-10T02:32:58Z,2025-06-11T08:42:12Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6483
ChatGPTNextWeb/NextChat,6499,Cloudflare,cbmland,CLOSED,2025-05-21T06:22:19Z,2025-05-21T06:25:35Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6499
ChatGPTNextWeb/NextChat,6507,1111,yunerduo,CLOSED,2025-06-01T10:17:23Z,2025-06-02T09:37:11Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6507
ChatGPTNextWeb/NextChat,6477,update,EricYangXD,CLOSED,2025-05-06T02:04:13Z,2025-05-06T02:07:38Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6477
ChatGPTNextWeb/NextChat,5815,更新视觉模型匹配关键词,LovelyGuYiMeng,MERGED,2024-11-12T06:33:39Z,2025-04-17T07:13:39Z,2024-11-12T07:04:11+00:00,0,1,https://github.com/ChatGPTNextWeb/NextChat/pull/5815
ChatGPTNextWeb/NextChat,6421,Add latest models and remove legacy ones,Davidlasky,CLOSED,2025-04-02T02:02:14Z,2025-04-18T05:03:40Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6421
ChatGPTNextWeb/NextChat,6131,fix: remove inappropriate parameters for o3 from the request,MonadMonAmi,CLOSED,2025-02-02T21:38:50Z,2025-04-16T06:29:23Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6131
ChatGPTNextWeb/NextChat,4186,support \(...\) and \[...\] style math formula,MrrDrr,MERGED,2024-03-01T15:58:20Z,2025-04-15T12:09:49Z,2024-03-25T11:55:57+00:00,23,1,https://github.com/ChatGPTNextWeb/NextChat/pull/4186
ChatGPTNextWeb/NextChat,6429,feat(bedrock): Integrate AWS Bedrock as a new LLM provider,ac1982,CLOSED,2025-04-05T16:52:56Z,2025-04-06T09:15:16Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6429
ChatGPTNextWeb/NextChat,6235,Translation to danish,rasmuserik,MERGED,2025-02-15T12:00:25Z,2025-03-25T09:39:38Z,2025-02-17T14:58:01+00:00,2,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6235
ChatGPTNextWeb/NextChat,6375,Personal,sumingjun1994,CLOSED,2025-03-16T06:04:18Z,2025-03-16T16:30:34Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6375
ChatGPTNextWeb/NextChat,6378,Update cn.ts,HOOL-CC,CLOSED,2025-03-16T13:04:47Z,2025-03-16T14:02:24Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6378
ChatGPTNextWeb/NextChat,6376,workaround Patch 1,DirkSchlossmacher,CLOSED,2025-03-16T07:15:32Z,2025-03-16T07:39:17Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6376
ChatGPTNextWeb/NextChat,5613,默认开启tts,DDMeaqua,CLOSED,2024-10-09T10:45:59Z,2025-03-12T00:27:19Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/5613
ChatGPTNextWeb/NextChat,6333,update,A-Cepheus,CLOSED,2025-03-03T11:54:31Z,2025-03-03T12:04:18Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6333
ChatGPTNextWeb/NextChat,6314,Feature dsmodels 20250228,shiyebushihua,CLOSED,2025-02-28T09:47:57Z,2025-03-01T06:57:19Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6314
ChatGPTNextWeb/NextChat,6292,feat(alibaba): Added alibaba vision model and omni model support,Little-LittleProgrammer,MERGED,2025-02-24T12:21:27Z,2025-03-01T02:25:17Z,2025-03-01T02:25:17+00:00,4,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6292
ChatGPTNextWeb/NextChat,6311,fix: enforce that the first message (excluding system messages) is a …,Kadxy,MERGED,2025-02-28T05:57:11Z,2025-02-28T11:48:10Z,2025-02-28T11:48:09+00:00,0,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6311
ChatGPTNextWeb/NextChat,6293,claude 3.7 support,hyiip,MERGED,2025-02-24T19:56:59Z,2025-02-26T10:41:29Z,2025-02-26T10:41:28+00:00,1,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6293
ChatGPTNextWeb/NextChat,6148,flow: docker image publish with push and release,happyhappyhappy-arch,CLOSED,2025-02-05T20:59:03Z,2025-02-22T09:33:31Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6148
ChatGPTNextWeb/NextChat,6282,1,DevDreamerx,CLOSED,2025-02-22T15:39:45Z,2025-02-23T05:00:55Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6282
ChatGPTNextWeb/NextChat,6263,Merge upstream,iam2r,CLOSED,2025-02-19T13:11:51Z,2025-02-19T13:33:52Z,,,1,https://github.com/ChatGPTNextWeb/NextChat/pull/6263
ChatGPTNextWeb/NextChat,5850,Fix o1,code-october,MERGED,2024-11-21T03:48:52Z,2025-02-18T01:10:11Z,2024-11-25T04:31:36+00:00,4,1,https://github.com/ChatGPTNextWeb/NextChat/pull/5850
